,indice,page_number,line_number,text,text_type,speaker,time_added
587,1442,61,23,So you mean by putting these entities here that also it includes a personal not a business relationship; correct?,q,MR. LIEBESMAN,start_answer
588,1447,62,3,They're all business relation -- I don't personally go hang out with Steve Elkind.  I know him via business.,a,THE WITNESS,start_question
589,1450,62,6,So Morgan Stanley as a lender. Morgan Stanley hasn't lent CEN any money; correct?,q,MR. LIEBESMAN,start_answer
590,1453,62,9,Correct.,a,THE WITNESS,start_question
591,1454,62,10,"If you'd turn to page 18, you have a project portfolio there.  You list 14 projects?",q,MR. LIEBESMAN,start_answer
592,1457,62,13,Yes.,a,THE WITNESS,start_question
593,1458,62,14,"""Dans Mountain Solar"" is number 5. What's the current status of the Dans Mountain Solar project?  Has it changed from when you were deposed on June 21?",q,MR. LIEBESMAN,start_answer
594,1462,62,18,No.,a,THE WITNESS,start_question
595,1463,62,19,What's the likelihood of that project getting to NTP?,q,MR. LIEBESMAN,start_answer
596,1465,62,21,Twenty percent.,a,THE WITNESS,start_question
597,1466,62,22,"And you have the COD dates, which are when the project begins to produce energy; correct?",q,MR. LIEBESMAN,start_answer
598,1470,63,1,Yes.,a,THE WITNESS,start_question
599,1471,63,2,"And for all of those, it's January 1, 2019.  Let me first ask:  Have any of those 14 projects gotten to COD?",q,MR. LIEBESMAN,start_answer
600,1474,63,5,"None.  And that's an error.  That's obviously not the case.  Because that predates the date of this document.  Sort of saying they're all construction ready. This page comes out of a model. And we start the model -- the best way to show all the projects' economics is to start them all on the same day hypothetically.  So we should take out that line because this model works best when you lay all these projects side by side, but that's not an accurate depiction of the expected COD date.",a,THE WITNESS,start_question
601,1486,63,17,Do you expect any of those projects to get to COD this year?,q,MR. LIEBESMAN,start_answer
602,1488,63,19,Yes.,a,THE WITNESS,start_question
603,1489,63,20,Which ones?,q,MR. LIEBESMAN,start_answer
604,1490,63,21,"Medtronic; Solar Woman; Kewadin Casino-St. Ignace; Kewadin Casino Sault Ste. Marie; Kewadin -- Chi Mukwa Ice Rink. I believe State Land Community Solar is in construction.  We didn't win that contract, ultimately.  Solar Lane will be operational. That's it.",a,THE WITNESS,start_question
605,1498,64,4,"Turn to page 25.  So when this document was originally produced, Erica Engle's name, photo and information had been redacted.  Did Erica Engle ever serve as CEN's chief operating officer?",q,MR. LIEBESMAN,start_answer
606,1503,64,9,No.,a,THE WITNESS,start_question
607,1504,64,10,Did Erica Engle ever receive any compensation from CEN?,q,MR. LIEBESMAN,start_answer
608,1506,64,12,No.,a,THE WITNESS,start_question
609,1507,64,13,Why is Erica Engle included in the team biography on page 25?,q,MR. LIEBESMAN,start_answer
610,1509,64,15,"If we were going to secure this capital from Clean Energy Ventures, we were going to hire her in that capacity.",a,THE WITNESS,start_question
611,1512,64,18,She would have accepted that position?,q,MR. LIEBESMAN,start_answer
612,1514,64,20,Gladly.,a,THE WITNESS,start_question
613,1515,64,21,How big is Clean Energy Ventures? Does it have a certain amount of money under management or --,q,MR. LIEBESMAN,start_answer
614,1518,64,24,I don't know.  You'd have to ask them.,a,THE WITNESS,start_question
615,1521,65,2,Where are they located?,q,MR. LIEBESMAN,start_answer
616,1522,65,3,I don't know.,a,THE WITNESS,start_question
617,1523,65,4,But it would have been a big deal to CEN if Clean Energy Ventures invested in the company?,q,MR. LIEBESMAN,start_answer
618,1526,65,7,Absolutely.,a,THE WITNESS,start_question
619,1527,65,8,"Turn to page 26.  It describes CEN's engineering partners, and it has Kenwood Energy.  Does CEN do business with Kenwood Energy?",q,MR. LIEBESMAN,start_answer
620,1531,65,12,"Currently, no.",a,THE WITNESS,start_question
621,1532,65,13,Did it ever?,q,MR. LIEBESMAN,start_answer
622,1533,65,14,No.,a,THE WITNESS,start_question
623,1534,65,15,So why are they included in this Confidential Information Memorandum?,q,MR. LIEBESMAN,start_answer
624,1536,65,17,Because we've reached out to them to partner on projects and them being our engineering support.,a,THE WITNESS,start_question
625,1539,65,20,"Turn to page 27, the last page.  It has ""Advisory Board Biographies.""  When originally produced, Rudy Garza and David Heitzer were redacted.  Are they part of an advisory board that CEN has?",q,MR. LIEBESMAN,start_answer
626,1545,66,1,"They are advisors.  And we are putting together the advisory board right now.  They have been our -- my advisors at VERT Solar Finance.  And the reason I redacted Rudy and David is those were the two people you hadn't harassed, so I didn't want them to get harassing phone calls.",a,THE WITNESS,start_question
627,1552,66,8,"Ankur Laroia, have I contacted him?",q,MR. LIEBESMAN,start_answer
628,1553,66,9,Yes.,a,THE WITNESS,start_question
629,1554,66,10,I guess I have to contact David and Rudy next.  But --,q,MR. LIEBESMAN,start_answer
630,1556,66,12,That's exactly what I didn't want to have happened.,a,THE WITNESS,start_question
631,1558,66,14,"Well, if you read the transcript, you see I have the right to do this.  You should read the transcript.",q,MR. LIEBESMAN,start_answer
632,1561,66,17,"Sure, harass --",a,THE WITNESS,start_chat
633,1562,66,18,Okay.,side_chat,MS. BROOKS,start_question
634,1563,66,19,"Joaquin, I highly suggest you read the transcript and see what the judge had to say.",q,MR. LIEBESMAN,start_answer
635,1566,66,22,I have.,a,THE WITNESS,start_question
636,1567,66,23,"When I asked you if you read the transcript, you said you didn't.",q,MR. LIEBESMAN,start_answer
637,1570,67,1,"I haven't read the entire transcript, but I have read the motion that you sent, the piece of paper.",a,THE WITNESS,start_question
638,1573,67,4,But then you haven't read the transcript?,q,MR. LIEBESMAN,start_answer
639,1575,67,6,I have not read the entire transcript.,a,THE WITNESS,start_chat
640,1577,67,8,"Andrea, you can let him answer the question.",side_chat,MR. LIEBESMAN,start_chat
641,1579,67,10,I didn't answer.,side_chat,MS. BROOKS,start_chat
642,1580,67,11,No.  You're shaking your head no.,side_chat,MR. LIEBESMAN,start_question
643,1583,67,14,"So you've read the motion, you have not read the transcript?",q,MR. LIEBESMAN,start_answer
644,1585,67,16,Correct.,a,THE WITNESS,start_question
645,1586,67,17,"Messrs. Garza, Heitzer and Laroia were advisors to you at VERT Solar Finance; correct?",q,MR. LIEBESMAN,start_answer
646,1589,67,20,Yes.,a,THE WITNESS,start_question
647,1590,67,21,"Joaquin, you've been handed a document marked JA 28.  It was JA 18 at the June 21st deposition.  It is a ""Notice of Intent to Hold an Auction for the Sale of Long-Term Solar Power Purchase Agreement 'PJM-MD. Solar Project,' prepared by Clean Energy Nexus.""  Do you see this?",q,MR. LIEBESMAN,start_answer
648,1598,68,4,Yes.,a,THE WITNESS,start_question
649,1599,68,5,Was this document in this form given to anybody?,q,MR. LIEBESMAN,start_answer
650,1601,68,7,Yes.,a,THE WITNESS,start_question
651,1602,68,8,How many people received this document from you or anyone else at Clean Energy?,q,MR. LIEBESMAN,start_answer
652,1605,68,11,I'm not sure.,a,THE WITNESS,start_question
653,1606,68,12,Was the PPA ever signed for that project?,q,MR. LIEBESMAN,start_answer
654,1608,68,14,No.,a,THE WITNESS,start_question
655,1609,68,15,"If you'd turn to page 2, the second page in, there is a Table of Contents.  Were any intent to bids provided to CEN as a result of this notice?",q,MR. LIEBESMAN,start_answer
656,1613,68,19,I believe we received two.,a,THE WITNESS,start_question
657,1614,68,20,Did those two bidders get into due diligence?,q,MR. LIEBESMAN,start_answer
658,1616,68,22,We're still in conversation with them.  The project is having issues that we didn't foresee.,a,THE WITNESS,start_question
659,1620,69,1,Is this the connectivity issues we discussed last time?,q,MR. LIEBESMAN,start_answer
660,1622,69,3,"It's more than interconnection, but, yes, it's definitely still interconnect.  We don't have the interconnection on this.",a,THE WITNESS,start_question
661,1625,69,6,"So if you'd turn to page 7.  The reason why I asked is, if this was provided to other people, I mean, is this how you understand it was provided to individuals with the no information put in in that chart that's on page 7?",q,MR. LIEBESMAN,start_answer
662,1631,69,12,"Of course.  This is an intent to bid.  They need to fill that in.  That's their -- they're bidding, so they put those numbers in.",a,THE WITNESS,start_question
663,1635,69,16,You've been handed a document marked JA 29.  It is a Bank of America bank statement for CEN for the month of May 2019. It was marked in redacted form at the June 21 deposition as JA 24. This is the bank account statement from Bank of America for Clean Energy Nexus; correct?,q,MR. LIEBESMAN,start_answer
664,1643,69,24,Correct.,a,THE WITNESS,start_question
665,1645,70,1,"And there are a number of entries that I want to, all of which were redacted, that I want to go through with you.  Turn to page 3.  On May 6th, 2019, there was a wire transfer from Leonard Weisman in the amount of $25,000 into CEN's account; correct?",q,MR. LIEBESMAN,start_answer
666,1651,70,7,Correct.,a,THE WITNESS,start_question
667,1652,70,8,What was the purpose of that wire transfer?,q,MR. LIEBESMAN,start_answer
668,1654,70,10,"I asked for a loan from my mother-in-law, and she gave it to me.",a,THE WITNESS,start_question
669,1656,70,12,And Leonard Weisman is your father-in-law; correct?,q,MR. LIEBESMAN,start_answer
670,1658,70,14,Correct.,a,THE WITNESS,start_question
671,1659,70,15,So did the money come from your father-in-law or your mother-in-law?,q,MR. LIEBESMAN,start_answer
672,1661,70,17,My mother-in-law.,a,THE WITNESS,start_question
673,1662,70,18,Is there a loan agreement?,q,MR. LIEBESMAN,start_answer
674,1663,70,19,Yes.,a,THE WITNESS,start_question
675,1664,70,20,What does the loan agreement provide as far as the amount to be loaned and when repayment would be made?,q,MR. LIEBESMAN,start_answer
676,1667,70,23,It's exactly the amount of the loan and when repayment would be made.,a,THE WITNESS,start_question
677,1670,71,1,Was there any terms about interest rate?,q,MR. LIEBESMAN,start_answer
678,1672,71,3,Yes.,a,THE WITNESS,start_question
679,1673,71,4,And who is that loan between?  Who are the parties to that loan agreement?,q,MR. LIEBESMAN,start_answer
680,1675,71,6,Clean Energy Nexus and some trust of Eileen's.,a,THE WITNESS,start_question
681,1677,71,8,Why is it that you were dealing with your mother-in-law as opposed to your father-in-law for this loan?,q,MR. LIEBESMAN,start_answer
682,1680,71,11,"Well, she's -- she controls the purse.",a,THE WITNESS,start_question
683,1682,71,13,Did your father-in-law know about this loan?,q,MR. LIEBESMAN,start_answer
684,1684,71,15,I don't know.,a,THE WITNESS,start_question
685,1685,71,16,Did you discuss this loan with your father-in-law at any time?,q,MR. LIEBESMAN,start_answer
686,1687,71,18,No.,a,THE WITNESS,start_question
687,1688,71,19,"So after the 25,000 is wired into CEN, if you look at the withdrawals just below it, there's a payment to Daniel Gonzalez in the amount of $5,000.  Do you see that?",q,MR. LIEBESMAN,start_answer
688,1693,71,24,Yes.,a,THE WITNESS,start_question
689,1695,72,1,What was that payment for?,q,MR. LIEBESMAN,start_answer
690,1696,72,2,For services rendered.  For working for us.,a,THE WITNESS,start_question
691,1698,72,4,That's compensation for his work?,q,MR. LIEBESMAN,start_answer
692,1699,72,5,Yes.,a,THE WITNESS,start_question
693,1700,72,6,"And was he -- were any taxes taken out, any Social Security taken out of that money, or was that something he'd have to deal with?",q,MR. LIEBESMAN,start_answer
694,1704,72,10,That's something he has to deal with.,a,THE WITNESS,start_question
695,1706,72,12,At some point Gusto is retained to provide payroll services; correct?,q,MR. LIEBESMAN,start_answer
696,1708,72,14,Yes.,a,THE WITNESS,start_question
697,1709,72,15,But that hadn't happened yet?,q,MR. LIEBESMAN,start_answer
698,1710,72,16,Correct.,a,THE WITNESS,start_question
699,1711,72,17,"And then the next entry shows a payment of 5,000 going to Bucceri Company. Do you see that?",q,MR. LIEBESMAN,start_answer
700,1714,72,20,Yes.,a,THE WITNESS,start_question
701,1715,72,21,What was that payment for?,q,MR. LIEBESMAN,start_answer
702,1716,72,22,Services rendered.,a,THE WITNESS,start_question
703,1717,72,23,In connection with what?,q,MR. LIEBESMAN,start_answer
704,1718,72,24,I don't know.  I'd have to go back and check.,a,THE WITNESS,start_question
705,1721,73,2,"Well, how many projects is CEN working with bow cherry company on?",q,MR. LIEBESMAN,start_answer
706,1723,73,4,Almost every one.,a,THE WITNESS,start_question
707,1724,73,5,Does Bucceri Company have one contract with CEN for the services it provides or are there multiple for each project?,q,MR. LIEBESMAN,start_answer
708,1728,73,9,They're multiple.,a,THE WITNESS,start_question
709,1729,73,10,"And then there's a wire, the next one.  May 10th, there's a wire going out in the amount of a thousand dollars to you at USAA Federal Savings; correct?",q,MR. LIEBESMAN,start_answer
710,1733,73,14,Yes.,a,THE WITNESS,start_question
711,1734,73,15,What's that payment for?,q,MR. LIEBESMAN,start_answer
712,1735,73,16,I'm not sure.,a,THE WITNESS,start_question
713,1736,73,17,That's your personal savings account?,q,MR. LIEBESMAN,start_answer
714,1738,73,19,Correct.  Or bank -- checking account probably.,a,THE WITNESS,start_question
715,1740,73,21,It's a personal account; correct?,q,MR. LIEBESMAN,start_answer
716,1741,73,22,Correct.,a,THE WITNESS,start_question
717,1742,73,23,What did your mother-in-law understand the loan proceeds to be used for? Did she think it was business or did she know that you'd be taking some money out yourself?,q,MR. LIEBESMAN,start_answer
718,1748,74,4,I don't recall us even talking about it.  There is no stipulation.,a,THE WITNESS,start_question
719,1750,74,6,"On these withdrawals that we've been talking about and all the others, who besides you can effectuate a withdrawal or a transfer from this bank account?",q,MR. LIEBESMAN,start_answer
720,1754,74,10,Nobody.,a,THE WITNESS,start_question
721,1755,74,11,Is there anyone that has access to this bank account other than you?  Check signing?,q,MR. LIEBESMAN,start_answer
722,1758,74,14,Bookkeeping -- we don't have checks. We don't have check signing.  Bookkeepers and my wife has access.,a,THE WITNESS,start_question
723,1761,74,17,There was at least at one point one card issued for this account; correct?,q,MR. LIEBESMAN,start_answer
724,1763,74,19,A what card?,a,THE WITNESS,start_question
725,1764,74,20,A bank card.,q,MR. LIEBESMAN,start_answer
726,1765,74,21,Yes.,a,THE WITNESS,start_question
727,1766,74,22,Like a debit card?,q,MR. LIEBESMAN,start_answer
728,1767,74,23,Yes.,a,THE WITNESS,start_question
729,1768,74,24,How many debit cards are out for this account?,q,MR. LIEBESMAN,start_answer
730,1771,75,2,Two.,a,THE WITNESS,start_question
731,1772,75,3,And who holds those cards?,q,MR. LIEBESMAN,start_answer
732,1773,75,4,I do.,a,THE WITNESS,start_question
733,1774,75,5,You hold both?,q,MR. LIEBESMAN,start_answer
734,1775,75,6,"Well, one was compromised, so I had to get another one.",a,THE WITNESS,start_question
735,1777,75,8,That happened more recently; correct?,q,MR. LIEBESMAN,start_answer
736,1779,75,10,Right.,a,THE WITNESS,start_question
737,1780,75,11,So but how many actual -- so --,q,MR. LIEBESMAN,start_answer
738,1781,75,12,There is only one card.,a,THE WITNESS,start_question
739,1782,75,13,There is only one debit card?,q,MR. LIEBESMAN,start_answer
740,1783,75,14,That I hold.,a,THE WITNESS,start_question
741,1784,75,15,"Even when -- in May when we're looking at these later, we'll see some debit card transactions.  Are they all yours?",q,MR. LIEBESMAN,start_answer
742,1787,75,18,Yes.,a,THE WITNESS,start_question
743,1788,75,19,"Like medical spas and Chick-fil-A, it's all you?",q,MR. LIEBESMAN,start_answer
744,1790,75,21,Yes.,a,THE WITNESS,start_question
745,1791,75,22,"The next wire after the one to you for a thousand is for -- it just says ""Texas IOLTA Trust Account, $2500.""  Is that the payment to a law firm?",q,MR. LIEBESMAN,start_answer
746,1796,76,2,Yes.,a,THE WITNESS,start_question
747,1797,76,3,Which firm is that a payment to?  Is that your bankruptcy firm?,q,MR. LIEBESMAN,start_answer
748,1799,76,5,Yes.,a,THE WITNESS,start_question
749,1800,76,6,"Then on the 15th, there is another wire transfer to you at your USAA account, correct, in the amount of $2,000?",q,MR. LIEBESMAN,start_answer
750,1803,76,9,Yes.,a,THE WITNESS,start_question
751,1804,76,10,And what was that for?,q,MR. LIEBESMAN,start_answer
752,1805,76,11,I don't know.,a,THE WITNESS,start_question
753,1806,76,12,"Five days earlier, you had taken out -- you had transferred to yourself a thousand dollars to that account; right?",q,MR. LIEBESMAN,start_answer
754,1809,76,15,Yes.,a,THE WITNESS,start_question
755,1810,76,16,"Any reason why you just didn't transfer the 3,000 when you transferred the money to yourself?",q,MR. LIEBESMAN,start_answer
756,1813,76,19,Probably low on funds.,a,THE WITNESS,start_question
757,1814,76,20,So you just take it as needed type of a thing?,q,MR. LIEBESMAN,start_answer
758,1816,76,22,"I'm not sure what was behind that, but yeah, we're being pretty frugal.",a,THE WITNESS,start_question
759,1818,76,24,Then there is another transfer to you on the 17th for a thousand dollars.  Do you see that?,q,MR. LIEBESMAN,start_answer
760,1822,77,3,Yes.,a,THE WITNESS,start_question
761,1823,77,4,Do you know where that money went? It doesn't appear to go into the USAA account?,q,MR. LIEBESMAN,start_answer
762,1826,77,7,It probably went into my personal account.,a,THE WITNESS,start_question
763,1828,77,9,Is that the account that you have at Chase?,q,MR. LIEBESMAN,start_answer
764,1830,77,11,Yes.,a,THE WITNESS,start_question
765,1831,77,12,So what would distinguish in your mind between why you would wire money to your USAA account as opposed to your Chase account?,q,MR. LIEBESMAN,start_answer
766,1835,77,16,"If there were some bills that I was paying and felt we needed to be reimbursed and I used my USAA account, then I would reimburse USAA.  If it was something that I paid from my personal checking account, then I would reimburse that account.",a,THE WITNESS,start_question
767,1841,77,22,Are you saying that these are reimbursements of expenses?,q,MR. LIEBESMAN,start_answer
768,1843,77,24,"In all likelihood, yes.",a,THE WITNESS,start_question
769,1845,78,1,Does CEN have a bookkeeper?,q,MR. LIEBESMAN,start_answer
770,1846,78,2,"Not currently, no.",a,THE WITNESS,start_question
771,1847,78,3,Did it ever?,q,MR. LIEBESMAN,start_answer
772,1848,78,4,No.,a,THE WITNESS,start_question
773,1849,78,5,"And then -- I don't want to jump around too much because I want to try to do this in sort of chronological order.  If you'd turn to page 4, the next page, you'll see in the middle and bottom that these are transactions using the debit card for that account.  Correct?",q,MR. LIEBESMAN,start_answer
774,1856,78,12,Yes.,a,THE WITNESS,start_question
775,1857,78,13,"So, I mean, I see, you know, the first few entries, it's ""Petromart, Subway, Cask and Larder, JR Grill.""  Those are all expenses that you used the card to pay; correct?",q,MR. LIEBESMAN,start_answer
776,1862,78,18,Correct.,a,THE WITNESS,start_question
777,1863,78,19,And then it looks like -- did you travel to Puerto Rico at some point early in May?,q,MR. LIEBESMAN,start_answer
778,1866,78,22,Yes.,a,THE WITNESS,start_question
779,1867,78,23,"Then I see ""Github.com,"" the very last entry on that page.  Do you see that?",q,MR. LIEBESMAN,start_answer
780,1870,79,1,Yes.,a,THE WITNESS,start_question
781,1871,79,2,What do you use Github.com for?,q,MR. LIEBESMAN,start_answer
782,1872,79,3,It's a repository for software.,a,THE WITNESS,start_question
783,1873,79,4,So what exactly do you use it for?,q,MR. LIEBESMAN,start_answer
784,1874,79,5,I don't use it at all.,a,THE WITNESS,start_question
785,1875,79,6,"Well, there is a $7 charge.  Is it a regular charge for access?",q,MR. LIEBESMAN,start_answer
786,1877,79,8,It's a repository for software. That's exactly what GitHub is.  It's an online service.  You buy and they store your software.,a,THE WITNESS,start_question
787,1881,79,12,"If you look at the next page, page 5, the third entry down for May 6th, there is a charge on the card for Google G Suite. Do you see that?",q,MR. LIEBESMAN,start_answer
788,1885,79,16,Yes.,a,THE WITNESS,start_question
789,1886,79,17,What is that?,q,MR. LIEBESMAN,start_answer
790,1887,79,18,That's our email service on Google.,a,THE WITNESS,start_question
791,1888,79,19,So that's just part of a standard fee to maintain the service?,q,MR. LIEBESMAN,start_answer
792,1890,79,21,Right.,a,THE WITNESS,start_question
793,1891,79,22,"Okay.  And then I see ""Kroger."" There is a small charge there, ""Kroger, Houston.""  So do you use there debit card for personal purchases as well?",q,MR. LIEBESMAN,start_answer
794,1896,80,2,No.,a,THE WITNESS,start_question
795,1897,80,3,So do you recall what you would have gotten at Kroger in Houston for $7.24?,q,MR. LIEBESMAN,start_answer
796,1899,80,5,"Yeah.  I had a meeting, and we just went to Kroger and got a sandwich, so...",a,THE WITNESS,start_question
797,1901,80,7,"Okay.  There is an entry on May 9th for ""WeWork""?",q,MR. LIEBESMAN,start_answer
798,1903,80,9,Yes.,a,THE WITNESS,start_question
799,1904,80,10,Is that the office space that you use?,q,MR. LIEBESMAN,start_answer
800,1906,80,12,Yes.,a,THE WITNESS,start_question
801,1907,80,13,"The next one is ""RingCentral."" What's RingCentral?",q,MR. LIEBESMAN,start_answer
802,1909,80,15,That's the telephone services that we use.,a,THE WITNESS,start_question
803,1911,80,17,For CEN?,q,MR. LIEBESMAN,start_answer
804,1912,80,18,Yes.,a,THE WITNESS,start_question
805,1913,80,19,"""Prosperworks.""  What's that?",q,MR. LIEBESMAN,start_answer
806,1914,80,20,"That's the CRM solution called Copper.  It's now termed ""Copper.""  Their former name was Prosperworks.",a,THE WITNESS,start_question
807,1917,80,23,Is that to help track sales?,q,MR. LIEBESMAN,start_answer
808,1918,80,24,Yes.,a,THE WITNESS,start_question
809,1920,81,1,"Then down on May 13 there is ""Randalls Store.""  That's a supermarket; correct?",q,MR. LIEBESMAN,start_answer
810,1923,81,4,Correct.,a,THE WITNESS,start_question
811,1924,81,5,What did you buy that was CEN related for $79.46 from there?,q,MR. LIEBESMAN,start_answer
812,1926,81,7,Let's see.  5/13.  Probably just waters and Cokes and stuff for the office. Nothing --,a,THE WITNESS,start_question
813,1929,81,10,All right.,q,MR. LIEBESMAN,start_answer
814,1930,81,11,Nothing too major.,a,THE WITNESS,start_question
815,1931,81,12,"If you go down two more, there is $75 to Camp Gladiator.  That's a boot camp; right?",q,MR. LIEBESMAN,start_answer
816,1934,81,15,"Boot camp, yeah.",a,THE WITNESS,start_question
817,1935,81,16,Why is that being charged to CEN?,q,MR. LIEBESMAN,start_answer
818,1936,81,17,"So we were going to start encouraging people to work out.  The idea was we could either buy them a trial membership and create a healthy competition between Daniel and myself to get in shape or -- it didn't quite work.  We're all still kind of fat and slow, but...",a,THE WITNESS,start_question
819,1943,81,24,Was there anyone else who used the services of Camp Gladiator as a result of that $75 fee?,q,MR. LIEBESMAN,start_answer
820,1947,82,3,Other than me?,a,THE WITNESS,start_question
821,1948,82,4,Other than you.,q,MR. LIEBESMAN,start_answer
822,1949,82,5,And Daniel?,a,THE WITNESS,start_question
823,1950,82,6,Did Daniel use it?,q,MR. LIEBESMAN,start_answer
824,1951,82,7,I don't think so.,a,THE WITNESS,start_question
825,1952,82,8,Lodestone Legal is the next one for 2500?,q,MR. LIEBESMAN,start_answer
826,1954,82,10,Yes.,a,THE WITNESS,start_question
827,1955,82,11,What services did Lodestone Legal provide?,q,MR. LIEBESMAN,start_answer
828,1957,82,13,"They provided all kinds of legal services around PPAs and contracts, everything to do with project development. They're a solar-focused legal firm.",a,THE WITNESS,start_question
829,1961,82,17,"All right.  How about the last entry on that page, Helioscope Folsom?",q,MR. LIEBESMAN,start_answer
830,1963,82,19,Yes.,a,THE WITNESS,start_question
831,1964,82,20,That's software as well?,q,MR. LIEBESMAN,start_answer
832,1965,82,21,Yes.,a,THE WITNESS,start_question
833,1966,82,22,For CEN?,q,MR. LIEBESMAN,start_answer
834,1967,82,23,Yes.,a,THE WITNESS,start_question
835,1968,82,24,What type of software is Helioscope?,q,MR. LIEBESMAN,start_answer
836,1970,83,1,Helioscope is the design software to lay out a system on a rooftop or ground mount.,a,THE WITNESS,start_question
837,1973,83,4,Had CEN used Helioscope prior to this purchase?,q,MR. LIEBESMAN,start_answer
838,1975,83,6,Yes.,a,THE WITNESS,start_question
839,1976,83,7,So this is just an ongoing service fee?,q,MR. LIEBESMAN,start_answer
840,1978,83,9,"A monthly fee, yes.",a,THE WITNESS,start_question
841,1979,83,10,"At the top of page 6, there's a charge of $55 for Topside.  What is Topside?",q,MR. LIEBESMAN,start_answer
842,1981,83,12,"What is Top -- oh, they're a t-shirt company.  That's right.",a,THE WITNESS,start_question
843,1983,83,14,What was the purpose of that?,q,MR. LIEBESMAN,start_answer
844,1984,83,15,We wanted them to design some logo T-shirts and marketing material.,a,THE WITNESS,start_question
845,1986,83,17,"Then if you go back to page 3 on the 20th of May comes a wire deposit in the amount of $500,707.  Do you see that?",q,MR. LIEBESMAN,start_answer
846,1989,83,20,Yes.,a,THE WITNESS,start_question
847,1990,83,21,"And for the originator, it says, is ""State TC Fund 9, LLC.""  Do you see that?",q,MR. LIEBESMAN,start_answer
848,1992,83,23,Yes.,a,THE WITNESS,start_question
849,1993,83,24,Who's State TC Fund 9?,q,MR. LIEBESMAN,start_answer
850,1995,84,1,I don't know.,a,THE WITNESS,start_question
851,1996,84,2,Who was behind CEN getting this particular wire transfer?,q,MR. LIEBESMAN,start_answer
852,1998,84,4,REA.,a,THE WITNESS,start_question
853,1999,84,5,"And how was it that that amount was determined that it would be wired to CEN, that specific amount?",q,MR. LIEBESMAN,start_answer
854,2002,84,8,That's in our contract.,a,THE WITNESS,start_question
855,2003,84,9,"And is it triggered off an event, that payment?",q,MR. LIEBESMAN,start_answer
856,2005,84,11,Yes.,a,THE WITNESS,start_question
857,2006,84,12,What's the event that it's triggered off of?,q,MR. LIEBESMAN,start_answer
858,2008,84,14,The signing of the contract.,a,THE WITNESS,start_question
859,2009,84,15,"So after that money comes in, again, there is a number of withdrawals.  If you'll look, still on page 3, there is a wire that goes out in the amount of a little bit over $19,000 to Bucceri Company?",q,MR. LIEBESMAN,start_answer
860,2014,84,20,Yes.,a,THE WITNESS,start_question
861,2015,84,21,Do you know what that was for?,q,MR. LIEBESMAN,start_answer
862,2016,84,22,"Invoices, services rendered.",a,THE WITNESS,start_question
863,2017,84,23,"Then there is, the next one there below it, is a wire to McConnell Valdes?",q,MR. LIEBESMAN,start_answer
864,2020,85,1,Yes.,a,THE WITNESS,start_question
865,2021,85,2,"$5,000?",q,MR. LIEBESMAN,start_answer
866,2022,85,3,Yes.,a,THE WITNESS,start_question
867,2023,85,4,That's the law firm in Puerto Rico?,q,MR. LIEBESMAN,start_answer
868,2024,85,5,Yes.,a,THE WITNESS,start_question
869,2025,85,6,Is that related to the project there in Puerto Rico?,q,MR. LIEBESMAN,start_answer
870,2027,85,8,Yes.  It's the retainer.,a,THE WITNESS,start_question
871,2028,85,9,"And then if you go to page 4 at the top, there's a wire that goes out to you in the amount of $100,000.  Right?",q,MR. LIEBESMAN,start_answer
872,2031,85,12,Yes.,a,THE WITNESS,start_question
873,2032,85,13,"And it's at that time that May 20th that you also paid the retainer to Andrea's law firm in the amount of $50,000; correct?",q,MR. LIEBESMAN,start_answer
874,2035,85,16,Yes.,a,THE WITNESS,start_question
875,2036,85,17,"On your prior deposition, we looked at that wire, and that came from your personal account to Andrea's firm; correct?",q,MR. LIEBESMAN,start_answer
876,2039,85,20,That sounds right.,a,THE WITNESS,start_question
877,2040,85,21,"And then also that day, there is a wire in excess of $150,000 to Srinergy; correct?",q,MR. LIEBESMAN,start_answer
878,2043,85,24,Correct.,a,THE WITNESS,start_question
879,2045,86,1,What was that transfer for?,q,MR. LIEBESMAN,start_answer
880,2046,86,2,That was the first payment on their development fee.,a,THE WITNESS,start_question
881,2048,86,4,What's the total amount of Srinergy's development fee?,q,MR. LIEBESMAN,start_answer
882,2050,86,6,"Around $750,000.",a,THE WITNESS,start_question
883,2051,86,7,How much of that have they been paid?,q,MR. LIEBESMAN,start_answer
884,2053,86,9,Probably around 40 percent.,a,THE WITNESS,start_question
885,2054,86,10,The next is a transfer to Zhongli New Energy?,q,MR. LIEBESMAN,start_answer
886,2056,86,12,Yes.,a,THE WITNESS,start_question
887,2057,86,13,"In the amount of $20,000.  What's that entity?",q,MR. LIEBESMAN,start_answer
888,2059,86,15,It's a panel manufacturer.,a,THE WITNESS,start_question
889,2060,86,16,What's the purpose of that transfer?,q,MR. LIEBESMAN,start_answer
890,2061,86,17,Deposit for her modules.,a,THE WITNESS,start_question
891,2062,86,18,For any particular project?,q,MR. LIEBESMAN,start_answer
892,2063,86,19,"Yeah, for CEN Juncos.  These are all CEN Juncos.",a,THE WITNESS,start_question
893,2065,86,21,"So the CSA Architects & Engineers, also for that project?",q,MR. LIEBESMAN,start_answer
894,2067,86,23,Yes.,a,THE WITNESS,start_question
895,2068,86,24,Elevation Mechanics?,q,MR. LIEBESMAN,start_answer
896,2070,87,1,No.,a,THE WITNESS,start_question
