,indice,page_number,line_number,text,text_type,speaker,time_added
421,1664,66,23,He might have been riding and wanting to rob somebody at the bank.  I don't know.,a,THE WITNESS,start_question
422,1667,67,1,-- (inaudible -- talking at same time) on his card.  I was wondering if that could be done without seeing a teller?,q,MR. FRANKEL,start_answer
423,1670,67,4,"Pretty much, I guess.  I don't know.",a,THE WITNESS,start_question
424,1671,67,5,Did you ever attempt to get records from the bank to verify his story --,q,MR. FRANKEL,start_answer
425,1673,67,7,"Um, no.",a,THE WITNESS,start_question
426,1674,67,8,-- that he went to the bank that day?,q,MR. FRANKEL,start_answer
427,1675,67,9,"I don't believe so, no.",a,THE WITNESS,start_question
428,1676,67,10,"Okay.  When he lifted up his shirt, what portion of a gun did he see on page four?",q,MR. FRANKEL,start_answer
429,1678,67,12,Are you asking me something?,a,THE WITNESS,start_question
430,1679,67,13,Yeah.  He said he saw the barrel; right?,q,MR. FRANKEL,start_answer
431,1681,67,15,"Um, ""I saw the barrel,"" yes, that's what it says.",a,THE WITNESS,start_question
432,1683,67,17,"Let me ask you, did that stand out to you a little bit that somebody would stick a gun in their waistband with the barrel pointing up towards their head?",q,MR. FRANKEL,start_answer
433,1687,67,21,I don't --,a,THE WITNESS,start_chat
434,1688,67,22,I'm biting my tongue on that one.  (Laughter),side_chat,MS. BANDELL,start_chat
435,1690,67,24,"I don't think that's what happened, Dave.",side_chat,THE WITNESS,start_question
436,1694,68,3,"I mean, people who put a gun in their waistband usually stick it in so they can draw it out if they need it; right?",q,MR. FRANKEL,start_answer
437,1697,68,6,"That's how you do it. No, I mean, he might have been able to see more than just the handle of the gun. It's pretty much an automatic. So him seeing the barrel could be he means the slide. I don't think he actually probably meant the barrel, the round part that's underneath the slide. You can't see the barrel if the gun is out, unless you're looking down the front of it being robbed, so --",a,THE WITNESS,start_question
438,1709,68,18,"Wouldn't it be crucial to ask him if this thing had a brown handle, the way Dontre Anderson described it?",q,MR. FRANKEL,start_answer
439,1712,68,21,"Um, probably, yes, sir.",a,THE WITNESS,start_question
440,1713,68,22,Okay.,q,MR. FRANKEL,start_answer
441,1714,68,23,I'm just happy to get some information out of these people.,a,THE WITNESS,start_question
442,1717,69,1,(Inaudible),q,MR. FRANKEL,start_answer
443,1718,69,2,Huh?,a,THE WITNESS,start_question
444,1719,69,3,"The song:  On page five he says he was singing low, he was singing low, and then a couple of lines down, like retaliation is a mother.",q,MR. FRANKEL,start_answer
445,1723,69,7,Uh-huh.,a,THE WITNESS,start_question
446,1724,69,8,"But then on page six he says, ""I didn't really hear what he was saying.  I was barely listening to him because, I mean, he had this thing on him."" So, I mean, how -- I guess I don't have to ask you about that.  I mean, he will either testify to it or not. But would it be a fair statement to say that this was not the strongest statement you had ever taken of somebody who said that they saw somebody with a gun?",q,MR. FRANKEL,start_answer
447,1735,69,19,"No, it's not Oxford.  These are street people.  They -- I believe if they seen a gun, they know what a gun looks like, they seen a gun. Now, can they tell particularly a water pistol and a real gun from a distance? Probably not. But they see guns every single day, and they handle guns mostly every single day; so I'm pretty sure when he said he saw a gun, he saw a gun. Um, as for the song, I don't know if he heard the word retaliation.  I don't even know whether he knows what retaliation means or he could spell it. But, I mean, Arvis might have said the word retaliation and put it in his head.",a,THE WITNESS,start_question
448,1753,70,12,"When you talk about people like that on the street, in addition to seeing guns all the time, they also make up stories all the time, don't they?",q,MR. FRANKEL,start_answer
449,1757,70,16,"Well, I have interviewed people to a maximum degree that lied to me. So everybody, to benefit themselves or to distance themselves from a crime, will be inconsistent. Or some people really just don't remember every detail.  And so it's not really being intentionally inconsistent; it's just sometimes you have to remind them of things that maybe through a video or they don't remember. So not everybody, but most people are going to protect themselves and distance themselves from anything serious that they think is serious. And it's not uncommon that, you know, people don't tell you -- I mean, some people are smart, though.  They wait for you to ask them the right question, and they are not really being deceitful.  It's just well, you didn't ask us, so I'm not telling you. So it's really up to the investigator to ask the right question, also, like a brown Handle.",a,THE WITNESS,start_question
450,1781,71,15,"Okay.  And would it, in fact, be a fair statement to say that you were really just looking for information to put in a warrant to get Arvis Brown in custody?",q,MR. FRANKEL,start_answer
451,1785,71,19,"No.  Then I would have brought him to the side and said make this story up, and it would have been a lot more detailed than what I have, if I was going to fabricate it.",a,THE WITNESS,start_question
452,1789,71,23,I'm not saying -- I'm not saying you fabricated it.  It's just maybe you didn't look at evidence you had with the most critical eye.,q,MR. FRANKEL,start_answer
453,1793,72,2,"Listen.  The only evidence I had -- I would have liked to have a video of Arvis with the gun.  I don't have that. What I did have was two neighborhood people there that saw them at different -- saw him possess a firearm at different times of the day.  And that's it. And that's what I used.  And apparently it was enough for a state attorney and a judge to say it was enough probable cause to arrest Arvis. I would have liked a lot more infor -- evidence, but that's all I had. And, you know, it was two people at different times saying they both saw the same thing and with a gun. And they didn't say -- it wasn't like they were together and said we both saw him with a gun in his waistband. One said he saw him with a gun in the bushes, and one guy said he saw him with it possess it. So, you know, their stories were kind of, you know, consistent because they weren't consistent. I don't know if that makes any sense, but they weren't on the same page together.",a,THE WITNESS,start_chat
454,1821,73,5,Okay.  All right.  Do you have any questions?,side_chat,MR. FRANKEL,start_chat
455,1823,73,7,Yes.,side_chat,MR. PATANZO,start_chat
456,1824,73,8,I'm sure he does.,side_chat,THE WITNESS,start_chat
457,1825,73,9,I'm done.,side_chat,MR. FRANKEL,start_chat
458,1826,73,10,I have just a couple of questions. EXAMINATION,side_chat,MR. PATANZO,start_question
459,1830,73,14,You had mentioned earlier that you were only involved in I think it was the first two or three days of this investigation; correct?,q,MR. PATANZO,start_answer
460,1834,73,18,"Yes, after the 28th, after that evening when the second murder occurred, that was a different, um, different people involved. I mean, obviously Arvis, we believe, was involved in both of them, but different victims and different location, even though it was connected but it wasn't, different investigators.",a,THE WITNESS,start_question
461,1843,74,2,You played no part in the investigation of the shooting of the child?,q,MR. PATANZO,start_answer
462,1845,74,4,"No.  No.  I went to the initial scene for -- because we were already out that night on this case, but nothing -- I didn't take any action and didn't -- I don't believe we did anything on that case. Most of the information I got that shored up our case was through Curcio and his investigation of the second set of murders, second murder.",a,THE WITNESS,start_question
463,1854,74,13,"Okay.  When you said you went to the scene, did you go to the scene of the shooting of the eight-year-old?",q,MR. PATANZO,start_answer
464,1857,74,16,Yes.,a,THE WITNESS,start_question
465,1858,74,17,Did you talk to any witnesses there?,q,MR. PATANZO,start_answer
466,1859,74,18,"No, no, no, no.  We just pulled up. They, you know, it was a big, a lot of people there.  We offered our assistance.  And that was it.  I really didn't -- I didn't -- it was Curcio was the lead detective, and we didn't do anything else.",a,THE WITNESS,start_question
467,1865,74,24,"Okay.  As the lead investigator in the shooting of Christopher Jordan, what makes you believe the shooting of the child was connected --",q,MR. PATANZO,start_answer
468,1870,75,4,"Well, the child --",a,THE WITNESS,start_question
469,1871,75,5,-- to your case?,q,MR. PATANZO,start_answer
470,1872,75,6,"I don't believe the child was the target.  I understand that the Cunninghams and/or, you know, only because Curcio knew about the 2011 murder of the brother, so he knew the back story. And this was all -- all this was retaliation through, you know, from the information Curcio gave us, of the John Brown murder. And they believed that Cunninghams were involved and that's why they were targeted. The kid was just in the way, but --",a,THE WITNESS,start_question
471,1884,75,18,"Who, based on what you learned from Curcio, who were the intended targets when the child was killed?",q,MR. PATANZO,start_answer
472,1887,75,21,"I don't know.  I mean, I only know that the shooting was apparently retaliation. One of the Cunninghams, whatever Cunningham was available at the time, I don't know if he was going after one specifically. I mean, Curcio would know it, because he did an in-depth investigation and knows all the players. I don't know who the players were or why they were shot.  I think a female got hit. The child obviously wasn't a target, but, you know, got hit. I don't know if that -- I think Matthew was the actual target or not.  But I'm not sure.",a,THE WITNESS,start_question
473,1903,76,12,Do you have any evidence that Matthew Cunningham was involved in the shooting of Arvis's brother?,q,MR. PATANZO,start_answer
474,1906,76,15,"No, no.  I don't know much about that case except that Arvis accused a whole bunch of people of being involved, being there.",a,THE WITNESS,start_question
475,1909,76,18,That was my next question:  Did you have any involvement in the 2011 shooting of Dijon Brown?,q,MR. PATANZO,start_answer
476,1912,76,21,"No, I didn't shoot -- No, I wasn't there.  I didn't do it.",a,THE WITNESS,is brackets
477,1914,76,23,(Laughter),brackets,,start_question
478,1915,76,24,Involved with any investigation?,q,MR. PATANZO,start_answer
479,1917,77,1,"I thought you meant involved in the shooting.  No.  I'm taking the Fifth on that one.  (Laughter) No, Pete.  I don't know the players in that.  I just know that there, you know, what I learned through Curcio.",a,THE WITNESS,start_question
480,1923,77,7,"Okay.  Did you, prior to investigating the shooting of Christopher Jordan, did you know Arvis Brown at all prior to that?",q,MR. PATANZO,start_answer
481,1926,77,10,"No, not at all.",a,THE WITNESS,start_question
482,1927,77,11,Him or any member of his family?,q,MR. PATANZO,start_answer
483,1928,77,12,"Nope, not at all. Um, I mean, the guys that worked the Dania substation have been there awhile and know all these families, because that's a small -- it's a small area and everybody knows each other. We worked the whole county, so I never had to work Dania.  So I didn't know of Arvis or any of the Cunninghams prior to this.",a,THE WITNESS,start_chat
484,1937,77,21,Okay.  All right. Thank you?,side_chat,MR. PATANZO,start_chat
485,1939,77,23,"All right, Pete. Thank you.",side_chat,MR. FRANKEL,start_chat
486,1942,78,1,Can I just ask a few questions for clarification?,side_chat,MS. BANDELL,start_chat
487,1944,78,3,Yes. EXAMINATION,side_chat,MR. FRANKEL,start_question
488,1947,78,6,A firearm was never retrieved; correct?,q,MS. BANDELL,start_answer
489,1949,78,8,"I think there were firearms, but I don't think it was the murder weapon, that I know of.",a,THE WITNESS,start_question
490,1952,78,11,That was in Tallahassee; correct?,q,MS. BANDELL,start_answer
491,1953,78,12,Correct.,a,THE WITNESS,start_question
492,1954,78,13,Okay.  The murder weapon was never found?,q,MS. BANDELL,start_answer
493,1956,78,15,Not that I know of.,a,THE WITNESS,start_question
494,1957,78,16,"And you, in fact, don't know whether or not Arvis Brown has one, two, three, however many firearms he may have?",q,MS. BANDELL,start_answer
495,1960,78,19,That he has?,a,THE WITNESS,start_question
496,1961,78,20,Do you know him to only have one?,q,MS. BANDELL,start_answer
497,1962,78,21,I don't know him at all.,a,THE WITNESS,start_question
498,1963,78,22,Exactly.,q,MS. BANDELL,start_answer
499,1964,78,23,I don't know.,a,THE WITNESS,start_question
500,1965,78,24,"Okay.  And the Matthew Cunningham that we were talking about and you read his statement, he is actually not related to the Cunninghams involved in this retaliation?",q,MS. BANDELL,start_answer
501,1970,79,4,I don't know.,a,THE WITNESS,start_question
502,1971,79,5,Okay.,q,MS. BANDELL,start_answer
503,1972,79,6,"I don't know if they are or not. Matthew, the one that gave us the statement, wasn't the one shot.  I think it was Bershard or another set of -- they are not the same?  I thought they were related, the Cunninghams.",a,THE WITNESS,start_question
504,1978,79,12,Okay.  So you don't know?,q,MS. BANDELL,start_answer
505,1979,79,13,I don't know.,a,THE WITNESS,start_question
506,1980,79,14,"Curcio knows the Cunninghams, though?",q,MS. BANDELL,start_answer
507,1981,79,15,Yes.,a,THE WITNESS,start_chat
508,1982,79,16,Okay.  That's all I have.,side_chat,MS. BANDELL,start_chat
509,1984,79,18,"All right.  Ricky, it's great to see you.",side_chat,MR. FRANKEL,start_chat
510,1986,79,20,Good to see you.  Are we off the record?,side_chat,THE WITNESS,start_chat
511,1988,79,22,Let's just do the do you want to read or waive?,side_chat,MS. BRITTINGHAM,start_chat
512,1990,79,24,"I have to read this one, man, he haunted me.  Today was brutal.",side_chat,THE WITNESS,is brackets
513,1993,80,2,"(Concluded at 11:37 a.m.) READING AND SIGNING INSTRUCTIONS After reading the transcript of your deposition, please note any change or correction and the reason therefor on the errata sheet that appears on the following page.  DO NOT MAKE ANY MARKS OR NOTATIONS ON THE TRANSCRIPT ITSELF.  Please sign and date the errata sheet and return it to our office at the address indicated below. Our office will distribute copies of the executed errata sheet to all counsel. If necessary, you can make additional copies of the errata sheet. Rule 30(e) governing this procedure provides the deposition may be filed as transcribed if you do not return a signed errata sheet within 30 days. RETURN ORIGINAL ERRATA SHEET TO: Wilcox & Fetzer, Ltd. 1330 King Street, Wilmington, DE  19801 depos@wilfet.com - 302-655-0477 DEPONENT:  RICKY LIBMAN DATE:  Thursday, November 7, 2019 CASE:  State of Florida v. Arvis Brown ERRATA SHEET I have read the foregoing transcript of my changes noted above, I hereby subscribe to the made by me. Date: Signature of Deponent State of Delaware) Kent County      ) CERTIFICATE OF REPORTER I, Lorena J. Hartnett, Registered certify that there came before me on Thursday, who was duly sworn by me and thereafter examined by questions asked of said deponent and the answers thereafter transcribed by use of computer-aided direction. I further certify that the foregoing is a at said examination of said witness. I further certify that I am not counsel, interested in the event of this suit.",brackets,,symbols
514,2111,83,21,"_____________________________ Lorena J. Hartnett, R.P.R.",symbols,,end
